Name,ID,Copy_Number,ArtistName
Look For The Truth,121692047,1,Iron Maiden
Lord Of The Flies,121692047,1,Iron Maiden
Man On The Edge,121692047,1,Iron Maiden
The Aftermath,121692047,1,Iron Maiden
The Edge Of Darkness,121692047,1,Iron Maiden
The Unbeliever,121692047,1,Iron Maiden
Behind The Wall Of Sleep,142139186,1,Black Sabbath
Black Sabbath,142139186,1,Black Sabbath
Evil Woman,142139186,1,Black Sabbath
N.I.B.,142139186,1,Black Sabbath
Sleeping Village,142139186,1,Black Sabbath
The Wizard,142139186,1,Black Sabbath
Warning,142139186,1,Black Sabbath
Are You Gonna Be My Girl,171257550,1,JET
Cold Hard Bitch,171257550,1,JET
Come Around Again,171257550,1,JET
Get Me Outta Here,171257550,1,JET
Get What You Need,171257550,1,JET
Last Chance,171257550,1,JET
Lazy Gun,171257550,1,JET
Look What You've Done,171257550,1,JET
Move On,171257550,1,JET
Radio Song,171257550,1,JET
Rollover D.J.,171257550,1,JET
Take It Or Leave It,171257550,1,JET
Timothy,171257550,1,JET
Action,175220059,1,Def Leppard
Animal,175220059,1,Def Leppard
Armageddon It,175220059,1,Def Leppard
Bringin' On The Heartbreak,175220059,1,Def Leppard
Have You Ever Needed Someone So Bad,175220059,1,Def Leppard
Heaven Is,175220059,1,Def Leppard
Hysteria,175220059,1,Def Leppard
Let's Get Rocked,175220059,1,Def Leppard
Love Bites,175220059,1,Def Leppard
Make Love Like A Man,175220059,1,Def Leppard
Photograph,175220059,1,Def Leppard
Pour Some Sugar On Me,175220059,1,Def Leppard
Rock Of Ages,175220059,1,Def Leppard
Rocket,175220059,1,Def Leppard
Two Steps Behind [Acoustic Version],175220059,1,Def Leppard
When Love & Hate Collide,175220059,1,Def Leppard
All I Really Want,175952985,1,Alanis Morissette
Forgiven,175952985,1,Alanis Morissette
Hand In My Pocket,175952985,1,Alanis Morissette
Head Over Feet,175952985,1,Alanis Morissette
Ironic,175952985,1,Alanis Morissette
Mary Jane,175952985,1,Alanis Morissette
Not The Doctor,175952985,1,Alanis Morissette
Perfect,175952985,1,Alanis Morissette
Right Through You,175952985,1,Alanis Morissette
Wake Up,175952985,1,Alanis Morissette
You Learn,175952985,1,Alanis Morissette
You Oughta Know,175952985,1,Alanis Morissette
You Oughta Know (Alternate),175952985,1,Alanis Morissette
Black Capricorn Day,180181588,1,Jamiroquai
Butterfly,180181588,1,Jamiroquai
Canned Heat,180181588,1,Jamiroquai
Deeper Underground,180181588,1,Jamiroquai
Destitute Illusions,180181588,1,Jamiroquai
Failling,180181588,1,Jamiroquai
King For A Day,180181588,1,Jamiroquai
Planet Home,180181588,1,Jamiroquai
Soul Education,180181588,1,Jamiroquai
Supersonic,180181588,1,Jamiroquai
Were Do We Go From Here,180181588,1,Jamiroquai
[Untitled],184282021,1,Smashing Pumpkins
1979,184282021,1,Smashing Pumpkins
Ava Adore,184282021,1,Smashing Pumpkins
Bullet With Butterfly Wings,184282021,1,Smashing Pumpkins
Cherub Rock,184282021,1,Smashing Pumpkins
Disarm,184282021,1,Smashing Pumpkins
Drown,184282021,1,Smashing Pumpkins
Eye,184282021,1,Smashing Pumpkins
Landslide,184282021,1,Smashing Pumpkins
Real Love,184282021,1,Smashing Pumpkins
Rhinocerous,184282021,1,Smashing Pumpkins
Siva,184282021,1,Smashing Pumpkins
Stand Inside Your Love,184282021,1,Smashing Pumpkins
The Everlasting Gaze,184282021,1,Smashing Pumpkins
Today,184282021,1,Smashing Pumpkins
Zero,184282021,1,Smashing Pumpkins
Ballot or the Bullet,192453425,1,Van Halen
Dirty Water Dog,192453425,1,Van Halen
Fire in the Hole,192453425,1,Van Halen
From Afar,192453425,1,Van Halen
How Many Say I,192453425,1,Van Halen
Josephina,192453425,1,Van Halen
Neworld,192453425,1,Van Halen
Once,192453425,1,Van Halen
One I Want,192453425,1,Van Halen
Primary,192453425,1,Van Halen
Year to the Day,192453425,1,Van Halen
Bloodsucker,193009987,1,Deep Purple
Child In Time,193009987,1,Deep Purple
Flight Of The Rat,193009987,1,Deep Purple
Hard Lovin' Man,193009987,1,Deep Purple
Into The Fire,193009987,1,Deep Purple
Living Wreck,193009987,1,Deep Purple
Speed King,193009987,1,Deep Purple
Bark at the Moon,199649151,1,Ozzy Osbourne
Another Round,212376173,1,Foo Fighters
Cold Day In The Sun,212376173,1,Foo Fighters
Friend Of A Friend,212376173,1,Foo Fighters
Miracle,212376173,1,Foo Fighters
On The Mend,212376173,1,Foo Fighters
Over And Out,212376173,1,Foo Fighters
Razor,212376173,1,Foo Fighters
Still,212376173,1,Foo Fighters
Virginia Moon,212376173,1,Foo Fighters
What If I Do?,212376173,1,Foo Fighters
As We Sleep,236439831,1,Spyro Gyra
Believe,236439831,1,Spyro Gyra
Best Thing,236439831,1,Spyro Gyra
De La Luz,236439831,1,Spyro Gyra
Heart of the Night,236439831,1,Spyro Gyra
J Squared,236439831,1,Spyro Gyra
Playtime,236439831,1,Spyro Gyra
Surrender,236439831,1,Spyro Gyra
Valentino's,236439831,1,Spyro Gyra
Westwood Moon,236439831,1,Spyro Gyra
When Evening Falls,236439831,1,Spyro Gyra
After Midnight,243130979,1,Eric Clapton
Badge,243130979,1,Eric Clapton
Bell Bottom Blues,243130979,1,Eric Clapton
Cocaine,243130979,1,Eric Clapton
Crossroads,243130979,1,Eric Clapton
I Can't Stand It,243130979,1,Eric Clapton
I Feel Free,243130979,1,Eric Clapton
I Shot The Sheriff,243130979,1,Eric Clapton
Knockin On Heavens Door,243130979,1,Eric Clapton
Lay Down Sally,243130979,1,Eric Clapton
Layla,243130979,1,Eric Clapton
Let It Grow,243130979,1,Eric Clapton
Promises,243130979,1,Eric Clapton
Strange Brew,243130979,1,Eric Clapton
Sunshine Of Your Love,243130979,1,Eric Clapton
Swing Low Sweet Chariot,243130979,1,Eric Clapton
White Room,243130979,1,Eric Clapton
Wonderful Tonight,243130979,1,Eric Clapton
Koyaanisqatsi,244940661,1,Philip Glass Ensemble
Blood In The Wall,256564274,1,Black Label Society
Heart Of Gold,256564274,1,Black Label Society
Like A Bird,256564274,1,Black Label Society
Snowblind,256564274,1,Black Label Society
The Beginning...At Last,256564274,1,Black Label Society
Ainda É Cedo,272496799,1,Legião Urbana
Antes Das Seis,272496799,1,Legião Urbana
Dezesseis,272496799,1,Legião Urbana
Eduardo E Mônica,272496799,1,Legião Urbana
Faroeste Caboclo,272496799,1,Legião Urbana
Geração Coca-Cola,272496799,1,Legião Urbana
Giz,272496799,1,Legião Urbana
Há Tempos,272496799,1,Legião Urbana
Indios,272496799,1,Legião Urbana
Meninos E Meninas,272496799,1,Legião Urbana
Pais E Filhos,272496799,1,Legião Urbana
Perfeição,272496799,1,Legião Urbana
Que País É Este,272496799,1,Legião Urbana
Será,272496799,1,Legião Urbana
Tempo Perdido,272496799,1,Legião Urbana
Vento No Litoral,272496799,1,Legião Urbana
Babyface,279444609,1,U2
Daddy's Gonna Pay For Your Crashed Car,279444609,1,U2
Dirty Day,279444609,1,U2
Lemon,279444609,1,U2
Numb,279444609,1,U2
Some Days Are Better Than Others,279444609,1,U2
The First Time,279444609,1,U2
The Wanderer,279444609,1,U2
Zooropa,279444609,1,U2
Bring'em Back Alive,283301565,1,Audioslave
Cochise,283301565,1,Audioslave
Exploder,283301565,1,Audioslave
Gasoline,283301565,1,Audioslave
Getaway Car,283301565,1,Audioslave
Hypnotize,283301565,1,Audioslave
I am the Highway,283301565,1,Audioslave
Light My Way,283301565,1,Audioslave
Like a Stone,283301565,1,Audioslave
Set It Off,283301565,1,Audioslave
Shadow on the Sun,283301565,1,Audioslave
Show Me How to Live,283301565,1,Audioslave
The Last Remaining Light,283301565,1,Audioslave
What You Are,283301565,1,Audioslave
Apache Rose Peacock,291637255,1,Red Hot Chili Peppers
Blood Sugar Sex Magik,291637255,1,Red Hot Chili Peppers
Breaking The Girl,291637255,1,Red Hot Chili Peppers
Funky Monks,291637255,1,Red Hot Chili Peppers
Give It Away,291637255,1,Red Hot Chili Peppers
I Could Have Lied,291637255,1,Red Hot Chili Peppers
If You Have To Ask,291637255,1,Red Hot Chili Peppers
Mellowship Slinky In B Major,291637255,1,Red Hot Chili Peppers
My Lovely Man,291637255,1,Red Hot Chili Peppers
Naked In The Rain,291637255,1,Red Hot Chili Peppers
Sir Psycho Sexy,291637255,1,Red Hot Chili Peppers
Suck My Kiss,291637255,1,Red Hot Chili Peppers
The Greeting Song,291637255,1,Red Hot Chili Peppers
The Power Of Equality,291637255,1,Red Hot Chili Peppers
The Righteous & The Wicked,291637255,1,Red Hot Chili Peppers
They're Red Hot,291637255,1,Red Hot Chili Peppers
Under The Bridge,291637255,1,Red Hot Chili Peppers
Doll,298777722,1,Foo Fighters
Enough Space,298777722,1,Foo Fighters
Everlong,298777722,1,Foo Fighters
February Stars,298777722,1,Foo Fighters
Monkey Wrench,298777722,1,Foo Fighters
My Hero,298777722,1,Foo Fighters
My Poor Brain,298777722,1,Foo Fighters
New Way Home,298777722,1,Foo Fighters
See You,298777722,1,Foo Fighters
Up In Arms,298777722,1,Foo Fighters
Walking After You,298777722,1,Foo Fighters
Wind Up,298777722,1,Foo Fighters
Alagados,303707528,1,Os Paralamas Do Sucesso
Caleidoscópio,303707528,1,Os Paralamas Do Sucesso
Cinema Mudo,303707528,1,Os Paralamas Do Sucesso
Lanterna Dos Afogados,303707528,1,Os Paralamas Do Sucesso
Me Liga,303707528,1,Os Paralamas Do Sucesso
Melô Do Marinheiro,303707528,1,Os Paralamas Do Sucesso
Meu Erro,303707528,1,Os Paralamas Do Sucesso
O Beco,303707528,1,Os Paralamas Do Sucesso
Óculos,303707528,1,Os Paralamas Do Sucesso
Perplexo,303707528,1,Os Paralamas Do Sucesso
Quase Um Segundo,303707528,1,Os Paralamas Do Sucesso
Romance Ideal,303707528,1,Os Paralamas Do Sucesso
Selvagem,303707528,1,Os Paralamas Do Sucesso
Será Que Vai Chover?,303707528,1,Os Paralamas Do Sucesso
SKA,303707528,1,Os Paralamas Do Sucesso
